case_id,same_aspect_group_key,same_aspect_group_size,group_script_direction_mode,group_fx_doctrine_directions,group_ml_outcomes,group_close_actions,group_csv_occurrence_total,group_m30_total,group_hourly_total,group_daily_total,group_avg_shadbala,group_avg_fx_doctrine_net,group_avg_fx_doctrine_conflict,group_avg_return_pct,review_status,manual_direction_label,manual_behavior_label,manual_trade_action,manual_confidence,manual_reason_tags,manual_notes,reviewed_by,reviewed_at_ist,manual_column_hints,probable_factor_tags,probable_factor_note,script_observed_return_bias,pair_key,b1,b1_natural_class,b1_natural_bias,b2,b2_natural_class,b2_natural_bias,pair_nature_summary,aspect,aspect_label,aspect_family,window_start_ist,window_end_ist,case_timeframe_bucket,csv_occurrence_count,csv_m30_count,csv_hourly_count,csv_daily_count,csv_timeframes_present,potential_trade_count,ignored_trade_count,ml_win_count,ml_loss_count,ml_ignore_count,ml_win_rate,ml_outcome_counts,close_action_counts,signal_direction_counts,trade_category_counts,ignore_reason_counts,avg_signed_return_pct,avg_mfe_pct,avg_mae_pct,event_duration_minutes,duration_bucket,event_orb_deg,event_orb_limit_deg,event_orb_strength,event_bphs_strength,event_bphs_virupa,shadbala_tag,shadbala_avg,moon_nakshatra,aspect_regime_active_count,aspect_regime_signature,touch_kind,touch_planets,touch_identity_count,touch_identity_1_text,touch_identity_2_text,jyotish_hypothesis_direction,jyotish_net_score,jyotish_conflict_score,doctrine_hypothesis_direction,doctrine_net_score,doctrine_conflict_score,doctrine_dignity_virupa_avg,doctrine_dominant_dignity,fx_hypothesis_direction,fx_pair_net_score,fx_pair_conflict_ratio,fx_doctrine_hypothesis_direction,fx_doctrine_pair_net_score,fx_doctrine_pair_conflict_ratio,fx_doctrine_base_dignity_virupa_avg,fx_doctrine_quote_dignity_virupa_avg,fx_doctrine_dominant_base_hit,fx_doctrine_dominant_quote_hit,fx_doctrine_dominant_base_dignity,fx_doctrine_dominant_quote_dignity,fx_doctrine_rule_layer_total_strength,rule_layer_ignore_hint,quote_relevant_hit_count,quote_dignity_label_counts,quote_enemy_component_count,quote_debilitation_component_count,quote_unknown_dignity_component_count,quote_benefic_component_count,quote_malefic_component_count,quote_hit_pairs,quote_dignity_pairs,base_relevant_hit_count,base_dignity_label_counts,base_enemy_component_count,base_debilitation_component_count,base_unknown_dignity_component_count,base_benefic_component_count,base_malefic_component_count,base_hit_pairs,base_dignity_pairs,source_event_id
150,AVG(ALL)|MOON :: square,18,BEARISH,BEARISH=13; BULLISH=2,LOSS=7; WIN=21,STOP_LOSS=7; TAKE_PROFIT=21,28,13,14,1,53.75149550311961,-0.6657063266355522,0.046022000183556074,0.16666666666666666,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; strong_shadbala; quote_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; hard_aspect,shadbala_avg=61.58 | quote_dignity=enemy=1; unknown=1 | base_dignity=neutral=2 | fx_doctrine=BEARISH | fx_doctrine_net=-0.4003165802375457 | fx_conflict=0.0 | regime_active=3 | ml=WIN=2,bullish_return,AVG(ALL)|MOON,AVG(ALL),mixed_classical,0.0,MOON,benefic,0.2,mixed_classical + benefic,square,Square,hard,2025-06-11 19:30:00+05:30,2025-06-11 22:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,1.7119374423503138,0.1266572132659646,180.0,trigger_le_1d,75.90720528648495,1.0,0.0,0.0,0.0,Neutral,61.583333333333336,Mula,3,02b01a03fc969cc5f9ae498a4ad6bd9c5ac3a8b792c3a9dd848129a48495e5a5 || 6477f37471f21918a442839496bf94887e5e55d0de4f03bc80d06ed992d8b555 || fd68e93718dbb4f2502300d5f4552e0063d9f9e96b49b9dfbb299b139da79436,confluence,RAHU|SUN,2,RAHU|direct|h0.18|n1.4|d360,SUN|mirror|h0.18|n1.4|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BEARISH,-0.7793244013185454,0.0,BEARISH,-0.4003165802375457,0.0,0.8006013353021082,0.0,MOON>AVG(ALL):opposition_orb,,natal unknown 0V; transit debilitation 0V,,0.6503165802375457,1.0,1,enemy=1; unknown=1,1,0,1,1,1,JUPITER>URANUS:square,JUPITER>URANUS:natal_unknown_0V/transit_enemy_4V,1,neutral=2,0,0,0,2,0,VENUS>MOON:square,VENUS>MOON:natal_neutral_10V/transit_neutral_10V,6477f37471f21918a442839496bf94887e5e55d0de4f03bc80d06ed992d8b555
151,AVG(ALL)|SUN :: square,2,CONFLICT,CONFLICT=1,WIN=2,TAKE_PROFIT=2,2,0,1,1,52.696969696969695,0.028187250517426,0.0,0.3,,,,,,,,,,,not_in_current_candidate_csv; quote_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; hard_aspect,shadbala_avg=54.00 | quote_dignity=enemy=1; neutral=2; unknown=1 | base_dignity=neutral=1; unknown=1 | regime_active=1,,AVG(ALL)|SUN,AVG(ALL),mixed_classical,0.0,SUN,malefic,-0.1,mixed_classical + malefic,square,Square,hard,2025-06-16 05:30:00+05:30,2025-06-16 20:30:00+05:30,m30_h1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,900.0,trigger_le_1d,13.63443798350596,1.0,0.0,0.0,0.0,Neutral,54.0,Dhanishta,1,70a7e70e982ed486e11ee8233b5e9bf0a9e6faac727a52841a669365fd6df9d0,confluence,JUPITER|MOON,2,JUPITER|mirror|h0.18|n1.4|d360,MOON|direct|h0.18|n1.4|d360,,,,,,,,,,,,,,,,,,,,,,,2,enemy=1; neutral=2; unknown=1,1,0,1,3,1,VENUS>MERCURY:square; JUPITER>URANUS:square,VENUS>MERCURY:natal_neutral_10V/transit_neutral_10V; JUPITER>URANUS:natal_unknown_0V/transit_enemy_4V,1,neutral=1; unknown=1,0,0,1,1,1,MOON>URANUS:square,MOON>URANUS:natal_unknown_0V/transit_neutral_10V,70a7e70e982ed486e11ee8233b5e9bf0a9e6faac727a52841a669365fd6df9d0
152,KETU|SUN :: opposition_orb,1,BEARISH,BEARISH=1,WIN=2,TAKE_PROFIT=2,2,0,1,1,55.02871621621622,-0.3709514865418404,0.1360841075163536,0.3,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; base_enemy_sign; unknown_outer_or_node_dignity; malefic_pair; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=55.03 | base_dignity=enemy=1; friend=1; neutral=3; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.3709514865418404 | fx_conflict=0.1360841075163536 | regime_active=3 | ml=WIN=2,bullish_return,KETU|SUN,KETU,malefic,-0.5,SUN,malefic,-0.1,malefic + malefic,opposition_orb,Opposition (ORB),hard,2025-06-16 23:30:00+05:30,2025-06-20 01:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,0.8084929801507592,0.183276851787824,4440.0,swing_1d_to_5d,26.314931100224044,1.5,0.0,0.0,0.0,Neutral,55.02871621621622,Purva Bhadrapada,3,05f6e04e6138582e812118025d79ef4e48b5d3825882f080fa57cebf5c3a28ed || 38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb,confluence,SATURN|SUN,2,SUN|mirror|h0.18|n1.4|d360,SATURN|direct|h0.18|n1.3|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BEARISH,-0.630944636626445,0.118431469924066,BEARISH,-0.3709514865418404,0.1360841075163536,8.426661621415942,0.0,SUN>SUN:conjunction_orb,,natal enemy 4V; transit neutral 10V,,0.6209514865418404,1.0,0,,0,0,0,0,0,,,3,enemy=1; friend=1; neutral=3; unknown=1,1,0,1,0,5,SUN>SUN:conjunction_orb; SUN>SATURN:square; SUN>AVG(ALL):conjunction_orb,SUN>SUN:natal_enemy_4V/transit_neutral_10V; SUN>SATURN:natal_friend_15V/transit_neutral_10V; SUN>AVG(ALL):natal_unknown_0V/transit_neutral_10V,9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb
153,MERCURY|VENUS :: trine,4,UNKNOWN,BEARISH=1; BULLISH=1; CONFLICT=1; UNKNOWN=1,LOSS=3; WIN=4,STOP_LOSS=3; TAKE_PROFIT=4,7,1,3,3,51.29190495642702,-0.05009891955226377,0.0,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; swing_duration_1d_to_5d; soft_aspect,shadbala_avg=53.79 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=3 | ml=WIN=2,bullish_return,MERCURY|VENUS,MERCURY,benefic,0.3,VENUS,benefic,0.8,benefic + benefic,trine,Trine,soft,2025-06-16 13:30:00+05:30,2025-06-17 16:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,0.8084929801507592,0.183276851787824,1620.0,swing_1d_to_5d,1.34636919744014,1.0,0.0,0.0,0.0,Neutral,53.78703703703704,Shatabhisha,3,05f6e04e6138582e812118025d79ef4e48b5d3825882f080fa57cebf5c3a28ed || 38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb,confluence,SATURN|SUN,2,SUN|mirror|h0.18|n1.4|d360,SATURN|direct|h0.18|n1.3|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,05f6e04e6138582e812118025d79ef4e48b5d3825882f080fa57cebf5c3a28ed
154,RAHU|SUN :: conjunction_orb,1,BEARISH,BEARISH=1,WIN=2,TAKE_PROFIT=2,2,0,1,1,55.02871621621622,-0.4403089988414435,0.0,0.3,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; base_enemy_sign; unknown_outer_or_node_dignity; malefic_pair; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=55.03 | base_dignity=enemy=1; neutral=2; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.4403089988414435 | fx_conflict=0.0 | regime_active=3 | ml=WIN=2,bullish_return,RAHU|SUN,RAHU,malefic,-0.7,SUN,malefic,-0.1,malefic + malefic,conjunction_orb,Conjunction (ORB),hard,2025-06-16 23:30:00+05:30,2025-06-20 01:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,0.8084929801507592,0.183276851787824,4440.0,swing_1d_to_5d,26.314931100224044,1.5,0.0,0.0,0.0,Neutral,55.02871621621622,Purva Bhadrapada,3,05f6e04e6138582e812118025d79ef4e48b5d3825882f080fa57cebf5c3a28ed || 38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb,confluence,SATURN|SUN,2,SUN|mirror|h0.18|n1.4|d360,SATURN|direct|h0.18|n1.3|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BEARISH,-0.7288611245788257,0.0,BEARISH,-0.4403089988414435,0.0,6.228178879324686,0.0,SUN>SUN:conjunction_orb,,natal enemy 4V; transit neutral 10V,,0.6903089988414435,1.0,0,,0,0,0,0,0,,,2,enemy=1; neutral=2; unknown=1,1,0,1,0,3,SUN>SUN:conjunction_orb; SUN>AVG(ALL):conjunction_orb,SUN>SUN:natal_enemy_4V/transit_neutral_10V; SUN>AVG(ALL):natal_unknown_0V/transit_neutral_10V,38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a
155,MOON|VENUS :: conjunction_orb,5,CONFLICT,BEARISH=2; CONFLICT=3,IGNORE=2; LOSS=4; WIN=4,STOP_LOSS=4; TAKE_PROFIT=4; TIME_CLOSE_72H=2,10,5,5,0,52.2,-0.0860990599606839,0.09385002720503435,0.033601351394587656,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=55.03 | quote_dignity=neutral=1; unknown=1 | base_dignity=neutral=1; own=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.2538594626825428 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=2,bearish_return,MOON|VENUS,MOON,benefic,0.2,VENUS,benefic,0.8,benefic + benefic,conjunction_orb,Conjunction (ORB),hard,2025-06-18 00:30:00+05:30,2025-06-18 04:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.5040836283003012,0.6121999256270125,240.0,trigger_le_1d,1.076570846608547,1.5,0.2822861022609686,0.2822861022609686,16.937166135658117,Neutral,55.03125,Purva Bhadrapada,4,38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb || e9ac40db1c9e5d8cfd4a30c29bae343ef2a3100afa09ee64c9f34c657ae4ac56,confluence,NEPTUNE|SATURN,2,SATURN|direct|h0.18|n1.3|d360,NEPTUNE|direct|h0.18|n1.3|d360,BULLISH,0.1897648705470316,0.0,BULLISH,0.1106961744857684,0.0,5.0,natal unknown 0V; transit neutral 10V,BEARISH,-0.3615608163831609,0.0,BEARISH,-0.2538594626825428,0.0,20.0,5.0,MOON>VENUS:square,VENUS>PLUTO:conjunction_orb,natal own 30V; transit neutral 10V,natal unknown 0V; transit neutral 10V,0.6026595984738818,0.0,1,neutral=1; unknown=1,0,0,1,1,1,VENUS>PLUTO:conjunction_orb,VENUS>PLUTO:natal_unknown_0V/transit_neutral_10V,1,neutral=1; own=1,0,0,0,2,0,MOON>VENUS:square,MOON>VENUS:natal_own_30V/transit_neutral_10V,e9ac40db1c9e5d8cfd4a30c29bae343ef2a3100afa09ee64c9f34c657ae4ac56
156,MOON|SATURN :: trine,14,BULLISH,BEARISH=2; BULLISH=6; CONFLICT=3; UNKNOWN=1,LOSS=14; WIN=9,STOP_LOSS=14; TAKE_PROFIT=7; TIME_CLOSE_72H=2,23,12,11,0,49.671875,0.09836164426889814,0.02724493441349031,-0.004417769067450145,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; soft_aspect,shadbala_avg=55.50 | quote_dignity=neutral=1; unknown=1 | fx_doctrine=CONFLICT | fx_doctrine_net=-0.0133310787961925 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=2,bearish_return,MOON|SATURN,MOON,benefic,0.2,SATURN,malefic,-0.8,benefic + malefic,trine,Trine,soft,2025-06-18 15:30:00+05:30,2025-06-18 17:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.86997916465442,0.4284354173278388,120.0,trigger_le_1d,1.623860056059641,1.0,0.0,0.0,0.0,Neutral,55.5,Purva Bhadrapada,4,38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb || 9eea7cf5cd5a5a2536ca6abec039123e036cdafe8c714b1dca4988163fd70760,confluence,NEPTUNE|SATURN,2,SATURN|direct|h0.18|n1.3|d360,NEPTUNE|direct|h0.18|n1.3|d360,BULLISH,0.02285327793633,0.0,BULLISH,0.0133310787961925,0.0,5.0,natal unknown 0V; transit neutral 10V,CONFLICT,-0.02285327793633,0.0,CONFLICT,-0.0133310787961925,0.0,0.0,5.0,,SATURN>URANUS:opposition_orb,,natal unknown 0V; transit neutral 10V,0.2633310787961925,0.0,1,neutral=1; unknown=1,0,0,1,0,2,SATURN>URANUS:opposition_orb,SATURN>URANUS:natal_unknown_0V/transit_neutral_10V,0,,0,0,0,0,0,,,9eea7cf5cd5a5a2536ca6abec039123e036cdafe8c714b1dca4988163fd70760
157,AVG(ALL)|MOON :: conjunction_orb,9,BULLISH,BEARISH=2; BULLISH=3; CONFLICT=1; UNKNOWN=2,LOSS=6; WIN=8,STOP_LOSS=6; TAKE_PROFIT=8,14,6,7,1,54.435829395687115,0.04433966838234413,0.0936062227179272,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; avg_all_composite; hard_aspect,shadbala_avg=55.50 | quote_dignity=neutral=1; unknown=1 | base_dignity=own=1; unknown=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.1361088764362378 | fx_conflict=0.0 | regime_active=5 | ml=LOSS=2,bearish_return,AVG(ALL)|MOON,AVG(ALL),mixed_classical,0.0,MOON,benefic,0.2,mixed_classical + benefic,conjunction_orb,Conjunction (ORB),hard,2025-06-18 17:30:00+05:30,2025-06-18 21:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.8866838713238823,0.4119457363271335,240.0,trigger_le_1d,12.302798440910692,1.5,0.0,0.0,0.0,Neutral,55.5,Purva Bhadrapada,5,38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb || 9eea7cf5cd5a5a2536ca6abec039123e036cdafe8c714b1dca4988163fd70760 || caab24a751ebb6e86d99cea5281b73cd835ff0543a4807d866cd81e476eeb33a,confluence,AVG(ALL)|NEPTUNE,2,AVG(ALL)|mirror|h0.18|n1.3|d360,NEPTUNE|direct|h0.18|n1.3|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BULLISH,0.2722177528724757,0.0,BULLISH,0.1361088764362378,0.0,0.0,0.0,AVG(ALL)>KETU:trine,,natal unknown 0V; transit unknown 0V,,0.3861088764362378,1.0,1,neutral=1; unknown=1,0,0,1,1,1,VENUS>PLUTO:conjunction_orb,VENUS>PLUTO:natal_unknown_0V/transit_neutral_10V,1,own=1; unknown=1,0,0,1,1,1,MERCURY>RAHU:conjunction_orb,MERCURY>RAHU:natal_unknown_0V/transit_own_30V,caab24a751ebb6e86d99cea5281b73cd835ff0543a4807d866cd81e476eeb33a
158,JUPITER|MOON :: trine,16,BULLISH,BEARISH=1; BULLISH=12; CONFLICT=1; UNKNOWN=1,LOSS=20; WIN=8,STOP_LOSS=20; TAKE_PROFIT=8,28,14,14,0,52.611545138888886,0.32935651140176536,0.018708231734240806,-0.03333333333333335,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; soft_aspect,shadbala_avg=55.50 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=2,bearish_return,JUPITER|MOON,JUPITER,benefic,1.0,MOON,benefic,0.2,benefic + benefic,trine,Trine,soft,2025-06-19 15:30:00+05:30,2025-06-19 18:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.3493527707998641,0.4022018147126335,180.0,trigger_le_1d,88.47581114374997,1.0,0.0,0.0,0.0,Neutral,55.5,Uttara Bhadrapada,4,38df06f4026d7a2d8a52cec842e4d964f5c803747ffbfa56a89f383df004162a || 51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || 9056a44175ba903de1adbe78e223edb23a274cc9e363fb60a006fbeb52f97dfb || b1ab54126b45b207c0810b9af004827ef5844cc78347e5739ebadb64d06c1ddd,confluence,MARS|VENUS,2,VENUS|mirror|h0.18|n1.3|d360,MARS|mirror|h0.18|n1.6|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,b1ab54126b45b207c0810b9af004827ef5844cc78347e5739ebadb64d06c1ddd
159,MOON|SATURN :: square,15,CONFLICT,BEARISH=1; BULLISH=5; CONFLICT=7; UNKNOWN=1,LOSS=10; WIN=18,STOP_LOSS=8; TAKE_PROFIT=18; TIME_CLOSE_72H=2,28,14,14,0,52.10648148148148,0.04948479954503937,0.0,0.12648634697626365,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=54.92 | quote_dignity=neutral=1; unknown=1 | fx_doctrine=CONFLICT | fx_doctrine_net=-0.0117830554032096 | fx_conflict=0.0 | regime_active=2 | ml=WIN=2,bullish_return,MOON|SATURN,MOON,benefic,0.2,SATURN,malefic,-0.8,benefic + malefic,square,Square,hard,2025-06-20 18:30:00+05:30,2025-06-20 20:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,1.7279790964725334,0.0563845148868827,120.0,trigger_le_1d,1.7454457569356236,1.0,0.0,0.0,0.0,Neutral,54.91666666666666,Ashwini,2,51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || 5e24bd647c513c76c40f7d71581c8669cadb215204588328b15c4f44b021a6c1,confluence,MARS|VENUS,2,VENUS|mirror|h0.18|n1.3|d360,MARS|mirror|h0.18|n1.6|d360,BULLISH,0.0201995235483593,0.0,BULLISH,0.0117830554032096,0.0,5.0,natal unknown 0V; transit neutral 10V,CONFLICT,-0.0201995235483593,0.0,CONFLICT,-0.0117830554032096,0.0,0.0,5.0,,SATURN>URANUS:opposition_orb,,natal unknown 0V; transit neutral 10V,0.2617830554032096,0.0,1,neutral=1; unknown=1,0,0,1,0,2,SATURN>URANUS:opposition_orb,SATURN>URANUS:natal_unknown_0V/transit_neutral_10V,0,,0,0,0,0,0,,,5e24bd647c513c76c40f7d71581c8669cadb215204588328b15c4f44b021a6c1
160,KETU|MOON :: trine,14,UNKNOWN,BEARISH=1; BULLISH=1; UNKNOWN=10,LOSS=9; WIN=14,STOP_LOSS=9; TAKE_PROFIT=14,23,11,12,0,53.47718253968254,0.018276584299160067,0.0,0.09166666666666666,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; soft_aspect,shadbala_avg=56.75 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=3 | ml=WIN=2,bullish_return,KETU|MOON,KETU,malefic,-0.5,MOON,benefic,0.2,malefic + benefic,trine,Trine,soft,2025-06-21 01:30:00+05:30,2025-06-21 04:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,1.4565668889787582,0.0692297674291074,180.0,trigger_le_1d,33.50776060410797,1.0,0.0,0.0,0.0,Neutral,56.75,Ashwini,3,51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || b1fec566b4f36c6473c643f8569591bb80d2cc272628582c38287b7ac7d8813f || bb2d9e64976173bcfc75a52d00359e8cc50650bd51827d974f2e35c6adf6c4c7,nearest_line,MARS,1,MARS|mirror|h0.18|n1.6|d360,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.15,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,b1fec566b4f36c6473c643f8569591bb80d2cc272628582c38287b7ac7d8813f
161,MERCURY|SATURN :: conjunction_orb,1,CONFLICT,CONFLICT=1,WIN=2,TAKE_PROFIT=2,2,1,1,0,56.75,-0.0117830554032096,0.0,0.3,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=56.75 | quote_dignity=neutral=1; unknown=1 | fx_doctrine=CONFLICT | fx_doctrine_net=-0.0117830554032096 | fx_conflict=0.0 | regime_active=3 | ml=WIN=2,bullish_return,MERCURY|SATURN,MERCURY,benefic,0.3,SATURN,malefic,-0.8,benefic + malefic,conjunction_orb,Conjunction (ORB),hard,2025-06-21 01:30:00+05:30,2025-06-21 04:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,1.4565668889787582,0.0692297674291074,180.0,trigger_le_1d,3.5959041638628264,1.5,0.0,0.0,0.0,Neutral,56.75,Ashwini,3,51e44b2965603ca1e439e1aae033840304da1189a9a0ee31d36a92a4bc6491f1 || b1fec566b4f36c6473c643f8569591bb80d2cc272628582c38287b7ac7d8813f || bb2d9e64976173bcfc75a52d00359e8cc50650bd51827d974f2e35c6adf6c4c7,nearest_line,MARS,1,MARS|mirror|h0.18|n1.6|d360,,BULLISH,0.0201995235483593,0.0,BULLISH,0.0117830554032096,0.0,5.0,natal unknown 0V; transit neutral 10V,CONFLICT,-0.0201995235483593,0.0,CONFLICT,-0.0117830554032096,0.0,0.0,5.0,,SATURN>URANUS:opposition_orb,,natal unknown 0V; transit neutral 10V,0.1617830554032096,1.0,1,neutral=1; unknown=1,0,0,1,0,2,SATURN>URANUS:opposition_orb,SATURN>URANUS:natal_unknown_0V/transit_neutral_10V,0,,0,0,0,0,0,,,bb2d9e64976173bcfc75a52d00359e8cc50650bd51827d974f2e35c6adf6c4c7
